Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF)
1997-11-18,,,21.2,,,
1997-11-19,,,21.3,,,
1997-11-20,,,21.3,,,
1997-11-21,,,21.4,,,
1997-11-22,,,21.5,,,
1997-11-23,,,21.7,,,
1997-11-24,,,21.7,,,
1997-11-25,,,21.7,,,
1997-11-26,,,21.9,,,
1997-11-27,,,22.6,,,
1997-11-28,,,23.2,,,
1997-11-29,,,23.6,,,
1997-11-30,,,23.8,,,
1997-12-01,,,24.2,,,
1997-12-02,,,24.2,,,
1997-12-03,,,24.3,,,
1997-12-04,,,24.3,,,
1997-12-05,,,24.9,,,
1997-12-06,,,25.6,,,
1997-12-07,,,26.2,,,
1997-12-08,,,26.5,,,
1997-12-09,,,26.5,,,
1997-12-10,,,26.9,,,
1997-12-11,,,27.0,,,
1997-12-12,,,27.7,,,
1997-12-13,,,28.5,,,
1997-12-14,,,28.5,,,
1997-12-15,,,28.7,,,
1997-12-16,,,28.7,,,
1997-12-17,,,28.7,,,
1997-12-18,,,28.8,,,
1997-12-19,,,29.2,,,
1997-12-20,,,29.7,,,
1997-12-21,,,29.7,,,
1997-12-22,,,29.8,,,
1997-12-23,,,29.8,,,
1997-12-24,,,30.3,,,
1997-12-25,,,30.3,,,
1997-12-26,,,30.3,,,
1997-12-27,,,30.3,,,
1997-12-28,,,30.3,,,
1997-12-29,,,30.7,,,
1997-12-30,,,30.7,,,
1997-12-31,,,30.7,,,
1998-01-01,,,30.7,,,
1998-01-02,,,30.9,,,
1998-01-03,,,30.9,,,
1998-01-04,,,30.9,,,
1998-01-05,,,30.9,,,
1998-01-06,,,30.9,,,
1998-01-07,,,31.0,,,
1998-01-08,,,31.2,,,
1998-01-09,,,31.2,,,
1998-01-10,,,31.3,,,
1998-01-11,,,31.3,,,
1998-01-12,,,31.3,,,
1998-01-13,,,31.3,,,
1998-01-14,,,31.3,,,
1998-01-15,,,31.8,,,
1998-01-16,,,32.7,,,
1998-01-17,,,32.7,,,
1998-01-18,,,32.8,,,
1998-01-19,,,32.8,,,
1998-01-20,,,32.8,,,
1998-01-21,,,32.8,,,
1998-01-22,,,32.8,,,
1998-01-23,,,32.8,,,
1998-01-24,,,32.8,,,
1998-01-25,,,32.9,,,
1998-01-26,,,32.9,,,
1998-01-27,,,33.3,,,
1998-01-28,,,33.4,,,
1998-01-29,,,34.0,,,
1998-01-30,,,34.9,,,
1998-01-31,,,35.3,,,
1998-02-01,,,35.6,,,
1998-02-02,,,36.0,,,
1998-02-03,,,36.5,,,
1998-02-04,,,37.5,,,
1998-02-05,,,37.9,,,
1998-02-06,,,38.1,,,
1998-02-07,,,38.3,,,
1998-02-08,,,38.5,,,
1998-02-09,,,38.7,,,
1998-02-10,,,39.5,,,
1998-02-11,,,40.5,,,
1998-02-12,,,40.7,,,
1998-02-13,,,40.9,,,
1998-02-14,,,41.2,,,
1998-02-15,,,41.4,,,
1998-02-16,,,41.7,,,
1998-02-17,,,42.0,,,
1998-02-18,,,42.4,,,
1998-02-19,,,43.0,,,
1998-02-20,,,43.2,,,
1998-02-21,,,43.4,,,
1998-02-22,,,43.6,,,
1998-02-23,,,43.8,,,
1998-02-24,,,44.0,,,
1998-02-25,,,45.2,,,
1998-02-26,,,46.8,,,
1998-02-27,,,47.0,,,
1998-02-28,,,47.3,,,
1998-03-01,,,47.6,,,
1998-03-02,,,47.8,,,
1998-03-03,,,48.0,,,
1998-03-04,,,48.3,,,
1998-03-05,,,48.5,,,
1998-03-06,,,48.7,,,
1998-03-07,,,49.0,,,
1998-03-08,,,49.2,,,
1998-03-09,,,49.4,,,
1998-03-10,,,49.7,,,
1998-03-11,,,50.0,,,
1998-03-12,,,50.2,,,
1998-03-13,,,50.5,,,
1998-03-14,,,50.8,,,
1998-03-15,,,51.0,,,
1998-03-16,,,51.4,,,
1998-03-17,,,51.8,,,
1998-03-18,,,52.2,,,
1998-03-19,,,52.6,,,
1998-03-20,,,52.7,,,
1998-03-21,,,53.4,,,
1998-03-22,,,53.5,,,
1998-03-23,,,53.6,,,
1998-03-24,,,53.8,,,
1998-03-25,,,54.2,,,
1998-03-26,,,54.3,,,
1998-03-27,,,54.5,,,
1998-03-28,,,54.7,,,
1998-03-29,,,55.1,,,
1998-03-30,,,55.1,,,
1998-03-31,,,55.2,,,
1998-04-01,,,55.3,,,
1998-04-02,,,55.7,,,
1998-04-03,,,56.2,,,
1998-04-04,,,56.4,,,
1998-04-05,,,58.4,,,
1998-04-06,,,58.4,,,
1998-04-07,,,58.5,,,
1998-04-08,,,58.6,,,
1998-04-09,,,58.9,,,
1998-04-10,,,59.0,,,
1998-04-11,,,59.0,,,
1998-04-12,,,61.5,,,
1998-04-13,,,61.7,,,
1998-04-14,,,61.9,,,
1998-04-15,,,63.2,,,
1998-04-16,,,63.3,,,
1998-04-17,,,63.3,,,
1998-04-18,,,63.3,,,
1998-04-19,,,63.4,,,
1998-04-20,,,63.4,,,
1998-04-21,,,63.6,,,
1998-04-22,,,63.6,,,
1998-04-23,,,63.7,,,
1998-04-24,,,63.8,,,
1998-04-25,,,63.9,,,
1998-04-26,,,64.0,,,
1998-04-27,,,64.3,,,
1998-04-28,,,65.1,,,
1998-04-29,,,67.3,,,
1998-04-30,,,67.8,,,
1998-05-01,,,68.0,,,
1998-05-02,,,68.1,,,
1998-05-03,,,68.2,,,
1998-05-04,,,68.5,,,
1998-05-05,,,68.6,,,
1998-05-06,,,69.6,,,
1998-05-07,,,69.8,,,
1998-05-08,,,69.9,,,
1998-05-09,,,70.5,,,
1998-05-10,,,72.5,,,
1998-05-11,,,72.6,,,
1998-05-12,,,72.7,,,
1998-05-13,,,72.7,,,
1998-05-14,,,72.7,,,
1998-05-15,,,72.7,,,
1998-05-16,,,72.8,,,
1998-05-17,,,72.8,,,
1998-05-18,,,74.0,,,
1998-05-19,,,74.4,,,
1998-05-20,,,75.5,,,
1998-05-21,,,75.9,,,
1998-05-22,,,76.1,,,
1998-05-23,,,76.2,,,
1998-05-24,,,76.3,,,
1998-05-25,,,76.4,,,
1998-05-26,,,76.5,,,
1998-05-27,,,76.7,,,
1998-05-28,,,76.9,,,
1998-05-29,,,76.9,,,
1998-05-30,,,77.1,,,
1998-05-31,,,77.5,,,
1998-06-01,,,77.9,,,
1998-06-02,,,78.0,,,
1998-06-03,,,78.3,,,
1998-06-04,,,78.5,,,
1998-06-05,,,79.1,,,
1998-06-06,,,79.3,,,
1998-06-07,,,79.8,,,
1998-06-08,,,81.1,,,
1998-06-09,,,83.0,,,
1998-06-10,,,83.1,,,
1998-06-11,,,83.2,,,
1998-06-12,,,83.5,,,
1998-06-13,,,83.6,,,
1998-06-14,,,83.6,,,
1998-06-15,,,83.6,,,
1998-06-16,,,83.6,,,
1998-06-17,,,83.7,,,
1998-06-18,,,83.8,,,
1998-06-19,,,83.9,,,
1998-06-20,,,84.3,,,
1998-06-21,,,84.7,,,
1998-06-22,,,85.0,,,
1998-06-23,,,85.1,,,
1998-06-24,,,85.1,,,
1998-06-25,,,85.1,,,
1998-06-26,,,85.2,,,
1998-06-27,,,85.2,,,
1998-06-28,,,85.2,,,
1998-06-29,,,85.2,,,
1998-06-30,,,85.2,,,
1998-07-01,,,85.3,,,
1998-07-02,,,85.6,,,
1998-07-03,,,85.7,,,
1998-07-04,,,85.7,,,
1998-07-05,,,86.3,,,
1998-07-06,,,86.6,,,
1998-07-07,,,86.6,,,
1998-07-08,,,86.7,,,
1998-07-09,,,86.8,,,
1998-07-10,,,86.9,,,
1998-07-11,,,87.0,,,
1998-07-12,,,87.1,,,
1998-07-13,,,87.2,,,
1998-07-14,,,87.3,,,
1998-07-15,,,87.5,,,
1998-07-16,,,87.8,,,
1998-07-17,,,87.8,,,
1998-07-18,,,87.9,,,
1998-07-19,,,87.9,,,
1998-07-20,,,88.1,,,
1998-07-21,,,88.5,,,
1998-07-22,,,88.5,,,
1998-07-23,,,89.0,,,
1998-07-24,,,89.2,,,
1998-07-25,,,89.4,,,
1998-07-26,,,89.8,,,
1998-07-27,,,90.2,,,
1998-07-28,,,90.2,,,
1998-07-29,,,90.2,,,
1998-07-30,,,90.2,,,
1998-07-31,,,90.2,,,
1998-08-01,,,90.3,,,
1998-08-02,,,90.3,,,
1998-08-03,,,90.3,,,
1998-08-04,,,90.3,,,
1998-08-05,,,90.3,,,
1998-08-06,,,90.8,,,
1998-08-07,,,91.8,,,
1998-08-08,,,91.8,,,
1998-08-09,,,92.9,,,
1998-08-10,,,94.0,,,
1998-08-11,,,94.0,,,
1998-08-12,,,94.0,,,
1998-08-13,,,94.0,,,
1998-08-14,,,94.0,,,
1998-08-15,,,94.0,,,
1998-08-16,,,94.0,,,
1998-08-17,,,94.1,,,
1998-08-18,,,94.1,,,
1998-08-19,,,94.2,,,
1998-08-20,,,94.2,,,
1998-08-21,,,94.9,,,
1998-08-22,,,95.0,,,
1998-08-23,,,95.2,,,
1998-08-24,,,95.5,,,
1998-08-25,,,95.8,,,
1998-08-26,,,95.8,,,
1998-08-27,,,96.3,,,
1998-08-28,,,96.6,,,
1998-08-29,,,96.7,,,
1998-08-30,,,96.7,,,
1998-08-31,,,98.0,,,
1998-09-01,,,99.6,,,
1998-09-02,,,101.8,,,
1998-09-03,,,101.9,,,
1998-09-04,,,102.0,,,
1998-09-05,,,102.3,,,
1998-09-06,,,102.5,,,
1998-09-07,,,102.7,,,
1998-09-08,,,102.7,,,
1998-09-09,,,103.0,,,
1998-09-10,,,103.1,,,
1998-09-11,,,103.2,,,
1998-09-12,,,103.3,,,
1998-09-13,,,103.3,,,
1998-09-14,,,103.4,,,
1998-09-15,,,103.4,,,
1998-09-16,,,103.4,,,
1998-09-17,,,103.5,,,
1998-09-18,,,103.7,,,
1998-09-19,,,103.9,,,
1998-09-20,,,106.2,,,
1998-09-21,,,107.2,,,
1998-09-22,,,108.4,,,
1998-09-23,,,109.2,,,
1998-09-24,,,109.8,,,
1998-09-25,,,109.9,,,
1998-09-26,,,110.0,,,
1998-09-27,,,110.0,,,
1998-09-28,,,110.5,,,
1998-09-29,,,110.8,,,
1998-09-30,,,111.0,,,
1998-10-01,,,0.0,,,
1998-10-02,,,0.0,,,
1998-10-03,,,0.1,,,
1998-10-04,,,0.2,,,
1998-10-05,,,0.4,,,
1998-10-06,,,0.6,,,
1998-10-07,,,1.0,,,
1998-10-08,,,1.1,,,
1998-10-09,,,1.2,,,
1998-10-10,,,1.3,,,
1998-10-11,,,1.4,,,
1998-10-12,,,1.5,,,
1998-10-13,,,1.6,37.4,42.8,35.6
1998-10-14,,,1.7,35.6,39.2,32.0
1998-10-15,,,1.7,32.0,37.4,32.0
1998-10-16,,,2.2,32.0,35.6,21.2
1998-10-17,,,3.8,35.6,41.0,32.0
1998-10-18,,,4.8,37.4,41.0,33.8
1998-10-19,,,5.2,33.8,37.4,32.0
1998-10-20,,,5.9,32.0,37.4,32.0
1998-10-21,,,7.2,33.8,44.6,32.0
1998-10-22,,,8.1,39.2,42.8,32.0
1998-10-23,,,8.5,37.4,42.8,32.0
1998-10-24,,,8.6,32.0,35.6,28.4
1998-10-25,,,10.0,33.8,46.4,30.2
1998-10-26,,,11.9,30.2,33.8,17.6
1998-10-27,,,12.0,32.0,39.2,19.4
1998-10-28,,,12.6,33.8,37.4,32.0
1998-10-29,,,12.6,33.8,35.6,32.0
1998-10-30,,,12.7,33.8,41.0,30.2
1998-10-31,,,12.8,35.6,39.2,33.8
1998-11-01,,,13.3,37.4,41.0,35.6
1998-11-02,,,13.4,41.0,42.8,41.0
1998-11-03,,,16.3,39.2,46.4,32.0
1998-11-04,,,17.0,35.6,39.2,32.0
1998-11-05,,,19.3,32.0,35.6,28.4
1998-11-06,,,19.5,30.2,44.6,23.0
1998-11-07,,,19.5,33.8,35.6,30.2
1998-11-08,,,19.5,35.6,37.4,32.0
1998-11-09,,,19.5,35.6,39.2,33.8
1998-11-10,,,19.5,32.0,37.4,30.2
1998-11-11,,,19.6,28.4,33.8,23.0
1998-11-12,,,19.7,32.0,33.8,21.2
1998-11-13,,,19.7,30.2,32.0,23.0
1998-11-14,,,19.7,30.2,33.8,26.6
1998-11-15,,,19.8,28.4,32.0,17.6
1998-11-16,,,19.8,32.0,33.8,32.0
1998-11-17,,,19.8,32.0,33.8,32.0
1998-11-18,,,19.8,32.0,35.6,26.6
1998-11-19,,,20.1,30.2,33.8,15.8
1998-11-20,,,21.8,28.4,32.0,24.8
1998-11-21,,,22.0,21.2,26.6,10.4
1998-11-22,,,22.1,23.0,26.6,14.0
1998-11-23,,,22.1,15.8,24.8,6.8
1998-11-24,,,22.1,17.6,21.2,15.8
1998-11-25,,,22.1,12.2,17.6,10.4
1998-11-26,,,22.1,24.8,35.6,6.8
1998-11-27,,,22.1,33.8,37.4,32.0
1998-11-28,,,22.1,30.2,32.0,24.8
1998-11-29,,,23.2,28.4,32.0,23.0
1998-11-30,,,24.9,30.2,32.0,28.4
1998-12-01,,,25.7,26.6,30.2,23.0
1998-12-02,,,26.1,26.6,32.0,17.6
1998-12-03,,,26.3,30.2,32.0,24.8
1998-12-04,,,26.3,24.8,28.4,14.0
1998-12-05,,,26.4,28.4,33.8,21.2
1998-12-06,,,26.5,24.8,28.4,23.0
1998-12-07,,,26.5,23.0,24.8,17.6
1998-12-08,,,26.5,21.2,23.0,19.4
1998-12-09,,,26.5,19.4,21.2,14.0
1998-12-10,,,26.6,14.0,19.4,12.2
1998-12-11,,,26.6,17.6,21.2,14.0
1998-12-12,,,26.6,14.0,21.2,5.0
1998-12-13,,,26.6,23.0,26.6,17.6
1998-12-14,,,26.7,19.4,23.0,17.6
1998-12-15,,,26.7,15.8,24.8,10.4
1998-12-16,,,27.0,23.0,28.4,10.4
1998-12-17,,,27.1,32.0,33.8,26.6
1998-12-18,,,27.1,32.0,33.8,32.0
1998-12-19,,,27.1,32.0,33.8,24.8
1998-12-20,,,27.2,26.6,32.0,23.0
1998-12-21,,,27.4,26.6,32.0,19.4
1998-12-22,,,27.4,21.2,30.2,8.6
1998-12-23,,,27.4,17.6,30.2,5.0
1998-12-24,,,27.4,6.8,14.0,-0.4
1998-12-25,,,27.4,8.6,23.0,-0.4
1998-12-26,,,27.4,10.4,23.0,1.4
1998-12-27,,,27.4,19.4,30.2,12.2
1998-12-28,,,27.4,26.6,32.0,17.6
1998-12-29,,,27.4,14.0,19.4,1.4
1998-12-30,,,27.9,17.6,21.2,12.2
1998-12-31,,,28.4,32.0,32.0,19.4
1999-01-01,,,28.5,24.8,28.4,21.2
1999-01-02,,,28.7,19.4,24.8,12.2
1999-01-03,,,29.4,10.4,23.0,-4.0
1999-01-04,,,29.5,28.4,33.8,-4.0
1999-01-05,,,29.5,28.4,32.0,21.2
1999-01-06,,,29.5,30.2,32.0,19.4
1999-01-07,,,29.7,32.0,33.8,30.2
1999-01-08,,,29.7,33.8,35.6,32.0
1999-01-09,,,30.0,32.0,33.8,32.0
1999-01-10,,,30.2,32.0,32.0,30.2
1999-01-11,,,30.4,32.0,33.8,32.0
1999-01-12,,,30.5,33.8,37.4,32.0
1999-01-13,,,30.9,30.2,33.8,24.8
1999-01-14,,,32.0,21.2,24.8,17.6
1999-01-15,,,32.4,15.8,21.2,10.4
1999-01-16,,,32.4,12.2,19.4,3.2
1999-01-17,,,32.4,12.2,15.8,8.6
1999-01-18,,,32.4,10.4,17.6,3.2
1999-01-19,,,32.4,12.2,19.4,3.2
1999-01-20,,,32.4,10.4,24.8,-2.2
1999-01-21,,,32.4,28.4,32.0,21.2
1999-01-22,,,32.4,32.0,33.8,26.6
1999-01-23,,,32.4,28.4,32.0,26.6
1999-01-24,,,32.8,23.0,30.2,15.8
1999-01-25,,,33.6,21.2,30.2,14.0
1999-01-26,,,33.7,14.0,19.4,8.6
1999-01-27,,,33.8,6.8,10.4,3.2
1999-01-28,,,33.8,5.0,10.4,-2.2
1999-01-29,,,33.8,-7.6,-2.2,-11.2
1999-01-30,,,33.8,-13.0,-7.6,-14.8
1999-01-31,,,33.8,-2.2,3.2,-7.6
1999-02-01,,,33.8,-2.2,1.4,-7.6
1999-02-02,,,33.8,-9.4,-5.8,-14.8
1999-02-03,,,33.8,-14.8,-11.2,-16.6
1999-02-04,,,33.8,-11.2,-5.8,-14.8
1999-02-05,,,33.8,-5.8,1.4,-11.2
1999-02-06,,,33.8,1.4,8.6,-4.0
1999-02-07,,,33.8,-0.4,5.0,-5.8
1999-02-08,,,33.8,1.4,5.0,-4.0
1999-02-09,,,33.8,5.0,12.2,-2.2
1999-02-10,,,33.8,12.2,26.6,3.2
1999-02-11,,,33.8,17.6,28.4,10.4
1999-02-12,,,33.8,19.4,32.0,6.8
1999-02-13,,,33.8,32.0,32.0,26.6
1999-02-14,,,33.8,32.0,32.0,28.4
1999-02-15,,,34.0,28.4,32.0,24.8
1999-02-16,,,35.2,26.6,28.4,23.0
1999-02-17,,,36.1,26.6,30.2,21.2
1999-02-18,,,36.3,24.8,28.4,15.8
1999-02-19,,,36.5,30.2,32.0,28.4
1999-02-20,,,36.5,28.4,32.0,17.6
1999-02-21,,,36.6,19.4,33.8,8.6
1999-02-22,,,37.0,8.6,23.0,-0.4
1999-02-23,,,37.1,17.6,23.0,3.2
1999-02-24,,,37.1,17.6,23.0,8.6
1999-02-25,,,37.1,21.2,32.0,15.8
1999-02-26,,,37.1,17.6,21.2,14.0
1999-02-27,,,37.5,14.0,19.4,8.6
1999-02-28,,,37.7,21.2,30.2,14.0
1999-03-01,,,37.7,23.0,33.8,15.8
1999-03-02,,,37.7,21.2,23.0,17.6
1999-03-03,,,37.9,19.4,28.4,14.0
1999-03-04,,,37.9,17.6,24.8,12.2
1999-03-05,,,37.9,14.0,21.2,6.8
1999-03-06,,,37.9,17.6,24.8,10.4
1999-03-07,,,37.9,12.2,21.2,-0.4
1999-03-08,,,37.9,5.0,12.2,-2.2
1999-03-09,,,37.9,17.6,32.0,-2.2
1999-03-10,,,37.9,32.0,35.6,26.6
1999-03-11,,,37.9,24.8,30.2,23.0
1999-03-12,,,38.6,26.6,33.8,15.8
1999-03-13,,,39.7,28.4,33.8,19.4
1999-03-14,,,40.0,19.4,35.6,5.0
1999-03-15,,,40.2,8.6,15.8,-5.8
1999-03-16,,,41.2,5.0,24.8,-11.2
1999-03-17,,,41.2,28.4,30.2,24.8
1999-03-18,,,41.2,32.0,33.8,28.4
1999-03-19,,,41.2,32.0,35.6,32.0
1999-03-20,,,41.7,30.2,39.2,23.0
1999-03-21,,,42.9,32.0,35.6,28.4
1999-03-22,,,43.9,32.0,37.4,28.4
1999-03-23,,,44.1,32.0,32.0,30.2
1999-03-24,,,44.4,32.0,33.8,32.0
1999-03-25,,,44.6,33.8,50.0,28.4
1999-03-26,,,44.8,30.2,35.6,24.8
1999-03-27,,,45.7,28.4,37.4,19.4
1999-03-28,,,46.0,24.8,30.2,17.6
1999-03-29,,,46.1,24.8,32.0,15.8
1999-03-30,,,46.2,30.2,32.0,26.6
1999-03-31,,,46.5,32.0,35.6,23.0
1999-04-01,,,47.0,21.2,28.4,17.6
1999-04-02,,,47.5,24.8,37.4,15.8
1999-04-03,,,48.0,23.0,32.0,6.8
1999-04-04,,,48.2,32.0,41.0,23.0
1999-04-05,,,48.2,26.6,33.8,14.0
1999-04-06,,,48.2,19.4,26.6,14.0
1999-04-07,,,48.3,23.0,32.0,8.6
1999-04-08,,,48.4,30.2,37.4,19.4
1999-04-09,,,48.4,32.0,37.4,28.4
1999-04-10,,,48.4,30.2,33.8,28.4
1999-04-11,,,48.4,28.4,32.0,23.0
1999-04-12,,,48.6,28.4,32.0,19.4
1999-04-13,,,48.7,32.0,37.4,32.0
1999-04-14,,,48.7,32.0,39.2,26.6
1999-04-15,,,48.8,32.0,33.8,30.2
1999-04-16,,,49.3,37.4,44.6,32.0
1999-04-17,,,49.4,37.4,42.8,32.0
1999-04-18,,,49.5,33.8,41.0,32.0
1999-04-19,,,49.6,33.8,37.4,30.2
1999-04-20,,,49.8,33.8,41.0,30.2
1999-04-21,,,51.0,33.8,37.4,30.2
1999-04-22,,,51.5,39.2,62.6,32.0
1999-04-23,,,51.5,33.8,39.2,32.0
1999-04-24,,,51.5,32.0,37.4,32.0
1999-04-25,,,51.5,32.0,39.2,26.6
1999-04-26,,,51.5,32.0,51.8,24.8
1999-04-27,,,51.5,32.0,42.8,24.8
1999-04-28,,,51.5,32.0,57.2,19.4
1999-04-29,,,51.5,33.8,57.2,30.2
1999-04-30,,,51.5,32.0,35.6,28.4
1999-05-01,,,51.6,30.2,35.6,24.8
1999-05-02,,,51.8,32.0,37.4,26.6
1999-05-03,,,51.8,35.6,62.6,24.8
1999-05-04,,,51.8,33.8,42.8,30.2
1999-05-05,,,51.8,35.6,42.8,32.0
1999-05-06,,,51.8,32.0,39.2,28.4
1999-05-07,,,51.8,32.0,37.4,26.6
1999-05-08,,,51.8,32.0,35.6,30.2
1999-05-09,,,51.8,35.6,39.2,32.0
1999-05-10,,,51.8,35.6,41.0,32.0
1999-05-11,,,51.9,35.6,48.2,28.4
1999-05-12,,,52.4,39.2,50.0,32.0
1999-05-13,,,52.5,42.8,62.6,32.0
1999-05-14,,,52.5,44.6,64.4,33.8
1999-05-15,,,52.5,44.6,69.8,32.0
1999-05-16,,,52.5,39.2,55.4,32.0
1999-05-17,,,52.5,37.4,46.4,32.0
1999-05-18,,,52.6,39.2,46.4,32.0
1999-05-19,,,52.8,37.4,44.6,32.0
1999-05-20,,,53.0,39.2,48.2,33.8
1999-05-21,,,53.1,35.6,41.0,33.8
1999-05-22,,,53.1,39.2,48.2,32.0
1999-05-23,,,53.1,37.4,44.6,33.8
1999-05-24,,,53.1,39.2,46.4,32.0
1999-05-25,,,53.2,35.6,39.2,33.8
1999-05-26,,,53.2,35.6,41.0,32.0
1999-05-27,,,53.2,35.6,41.0,32.0
1999-05-28,,,53.2,35.6,37.4,32.0
1999-05-29,,,53.2,39.2,53.6,32.0
1999-05-30,,,53.3,41.0,48.2,35.6
1999-05-31,,,53.7,37.4,42.8,33.8
1999-06-01,,,54.4,39.2,51.8,33.8
1999-06-02,,,54.4,41.0,62.6,33.8
1999-06-03,,,54.7,42.8,51.8,33.8
1999-06-04,,,54.7,48.2,60.8,39.2
1999-06-05,,,54.7,44.6,53.6,33.8
1999-06-06,,,54.7,42.8,50.0,37.4
1999-06-07,,,54.9,44.6,51.8,37.4
1999-06-08,,,54.9,41.0,46.4,39.2
1999-06-09,,,54.9,42.8,48.2,37.4
1999-06-10,,,54.9,44.6,51.8,37.4
1999-06-11,,,54.9,48.2,60.8,39.2
1999-06-12,,,54.9,48.2,57.2,42.8
1999-06-13,,,54.9,44.6,46.4,41.0
1999-06-14,,,54.9,44.6,48.2,41.0
1999-06-15,,,55.0,46.4,51.8,41.0
1999-06-16,,,55.3,42.8,48.2,41.0
1999-06-17,,,55.5,42.8,51.8,39.2
1999-06-18,,,55.6,42.8,46.4,39.2
1999-06-19,,,55.7,41.0,46.4,33.8
1999-06-20,,,55.8,42.8,50.0,37.4
1999-06-21,,,55.9,44.6,50.0,39.2
1999-06-22,,,56.0,50.0,60.8,39.2
1999-06-23,,,56.1,48.2,57.2,35.6
1999-06-24,,,56.1,44.6,51.8,39.2
1999-06-25,,,56.1,42.8,48.2,41.0
1999-06-26,,,56.2,48.2,55.4,39.2
1999-06-27,,,56.2,48.2,59.0,32.0
1999-06-28,,,56.2,50.0,59.0,41.0
1999-06-29,,,56.2,51.8,60.8,39.2
1999-06-30,,,56.3,51.8,62.6,44.6
1999-07-01,,,56.3,57.2,71.6,44.6
1999-07-02,,,56.3,62.6,75.2,51.8
1999-07-03,,,56.3,64.4,78.8,50.0
1999-07-04,,,56.3,55.4,66.2,46.4
1999-07-05,,,56.4,50.0,55.4,46.4
1999-07-06,,,56.4,50.0,62.6,44.6
1999-07-07,,,56.5,48.2,51.8,44.6
1999-07-08,,,56.5,50.0,57.2,42.8
1999-07-09,,,56.5,48.2,57.2,44.6
1999-07-10,,,56.5,48.2,59.0,42.8
1999-07-11,,,56.5,51.8,60.8,42.8
1999-07-12,,,57.0,48.2,57.2,42.8
1999-07-13,,,57.0,50.0,57.2,46.4
1999-07-14,,,57.0,50.0,53.6,48.2
1999-07-15,,,57.0,50.0,60.8,41.0
1999-07-16,,,57.1,46.4,51.8,44.6
1999-07-17,,,57.2,46.4,50.0,44.6
1999-07-18,,,57.3,51.8,59.0,46.4
1999-07-19,,,57.4,50.0,57.2,44.6
1999-07-20,,,57.7,50.0,59.0,42.8
1999-07-21,,,57.8,53.6,64.4,42.8
1999-07-22,,,57.8,53.6,68.0,42.8
1999-07-23,,,57.9,48.2,51.8,46.4
1999-07-24,,,57.9,48.2,50.0,46.4
1999-07-25,,,57.9,50.0,59.0,44.6
1999-07-26,,,58.0,48.2,57.2,44.6
1999-07-27,,,58.2,55.4,66.2,46.4
1999-07-28,,,58.2,53.6,60.8,48.2
1999-07-29,,,58.2,51.8,55.4,48.2
1999-07-30,,,58.2,53.6,60.8,50.0
1999-07-31,,,58.3,53.6,60.8,46.4
1999-08-01,,,58.3,53.6,59.0,44.6
1999-08-02,,,58.4,53.6,57.2,51.8
1999-08-03,,,58.4,50.0,51.8,48.2
1999-08-04,,,58.4,51.8,53.6,48.2
1999-08-05,,,58.5,50.0,53.6,46.4
1999-08-06,,,59.3,48.2,51.8,44.6
1999-08-07,,,60.8,48.2,53.6,42.8
1999-08-08,,,61.2,48.2,55.4,44.6
1999-08-09,,,61.4,50.0,60.8,42.8
1999-08-10,,,61.4,50.0,60.8,39.2
1999-08-11,,,61.5,50.0,55.4,48.2
1999-08-12,,,61.5,53.6,62.6,46.4
1999-08-13,,,61.6,50.0,55.4,46.4
1999-08-14,,,61.8,48.2,53.6,46.4
1999-08-15,,,61.8,51.8,64.4,42.8
1999-08-16,,,61.8,55.4,68.0,41.0
1999-08-17,,,62.0,51.8,60.8,42.8
1999-08-18,,,62.0,50.0,53.6,46.4
1999-08-19,,,62.1,46.4,48.2,44.6
1999-08-20,,,62.1,46.4,51.8,42.8
1999-08-21,,,62.3,46.4,51.8,42.8
1999-08-22,,,63.5,46.4,53.6,42.8
1999-08-23,,,64.0,46.4,60.8,32.0
1999-08-24,,,64.2,44.6,53.6,35.6
1999-08-25,,,64.7,46.4,51.8,42.8
1999-08-26,,,64.8,48.2,55.4,39.2
1999-08-27,,,65.2,53.6,60.8,44.6
1999-08-28,,,65.3,48.2,60.8,35.6
1999-08-29,,,65.4,48.2,51.8,44.6
1999-08-30,,,65.4,48.2,50.0,44.6
1999-08-31,,,65.4,48.2,53.6,46.4
1999-09-01,,,65.4,48.2,50.0,44.6
1999-09-02,,,65.5,44.6,50.0,39.2
1999-09-03,,,65.7,42.8,46.4,39.2
1999-09-04,,,66.7,46.4,51.8,39.2
1999-09-05,,,67.1,46.4,55.4,37.4
1999-09-06,,,67.2,46.4,55.4,37.4
1999-09-07,,,67.2,48.2,62.6,41.0
1999-09-08,,,67.2,48.2,59.0,41.0
1999-09-09,,,67.3,46.4,48.2,42.8
1999-09-10,,,67.3,46.4,50.0,42.8
1999-09-11,,,67.3,46.4,50.0,42.8
1999-09-12,,,68.0,42.8,44.6,39.2
1999-09-13,,,68.1,44.6,44.6,41.0
1999-09-14,,,69.1,44.6,51.8,35.6
1999-09-15,,,70.1,42.8,46.4,41.0
1999-09-16,,,70.7,46.4,48.2,44.6
1999-09-17,,,70.7,44.6,46.4,42.8
1999-09-18,,,74.6,42.8,46.4,41.0
1999-09-19,,,75.6,41.0,44.6,37.4
1999-09-20,,,76.6,39.2,42.8,35.6
